"Site_Code","x","y","Elevation","Cos.aspect","Slope","Summer.Insolation","DBH.mean","Canopy_openness","Soil.type","Cytotype","geneticSexID","Rock_Unit","pheno.2016.EVImax","pheno.2016.GSL.50","pheno.2016.OGI","pheno.2016.OGMn","pheno.2017.EVImax","pheno.2017.GSL.50","pheno.2017.OGI","pheno.2017.OGMn","pheno.2018.EVImax","pheno.2018.GSL.50","pheno.2018.OGI","pheno.2018.OGMn","pheno.2019.EVImax","pheno.2019.GSL.50","pheno.2019.OGI","pheno.2019.OGMn","sm_q01.X2012","sm_q01.X2013","sm_q01.X2014","sm_q01.X2015","sm_q01.X2016","sm_q01.X2017","sm_q01.X2018","sm_q01.X2019","sm_runs_med_dur.X2012","sm_runs_med_dur.X2013","sm_runs_med_dur.X2014","sm_runs_med_dur.X2015","sm_runs_med_dur.X2016","sm_runs_med_dur.X2017","sm_runs_med_dur.X2018","sm_runs_med_dur.X2019","snowmelt.X2012","snowmelt.X2013","snowmelt.X2014","snowmelt.X2015","snowmelt.X2016","snowmelt.X2017","snowmelt.X2018","snowmelt.X2019","tmax_q99.X2012","tmax_q99.X2013","tmax_q99.X2014","tmax_q99.X2015","tmax_q99.X2016","tmax_q99.X2017","tmax_q99.X2018","tmax_q99.X2019","aspen_cover"
"FSUW",327094.4879707,4310068.59168215,3034.52113722936,-0.754147103483012,14.0952788031608,22.2888164520264,18.9090909090909,4,"Soil","Triploid","M","Quaternary talus / rock glacier",0.624700009822845,99,147,283,0.607800006866455,103,146,287,0.595000028610229,107,139,284,0.635999977588654,98,158,293,0.152159586548805,0.138293579220772,0.145717993378639,0.170822411775589,0.15775491297245,0.148164942860603,0.120094075798988,0.123995192348957,40.8099403381348,35.4885597229004,28.6162433624268,90.8609085083008,40.3141784667969,72.7073669433594,15.6559982299805,77.4247817993164,107.478569030762,132.049774169922,142.592681884766,124.116775512695,132.049774169922,143.986236572266,120.428787231445,153,29.8798065185547,29.8895988464355,29.8361358642578,29.7748527526855,29.8647365570068,29.8642692565918,29.9645576477051,29.8378849029541,0.475360810756683
"FUCD",329814.398065544,4313239.64208121,3129.91757601451,-0.994759881459997,27.01288370927,25.2206058502197,19.6181818181818,3,"Talus","Diploid","M","Quaternary deposit",0.656700015068054,NA,NA,NA,0.665300011634827,NA,NA,280,0.644400000572205,81,142,273,0.697499990463257,88,148,286,0.295055478811264,0.318277567625046,0.349937677383423,0.350635975599289,0.336740434169769,0.331767231225967,0.280821710824966,0.304487645626068,0,0,0,0,0,0,0,0,103.16658782959,132.338714599609,139.859939575195,125.33317565918,135.987655639648,143.422012329102,120.434349060059,156.083297729492,29.7549743652344,29.7608890533447,29.6769561767578,29.6464176177979,29.7375583648682,29.7071533203125,29.8196258544922,29.6920375823975,0.30575093626976
"FUVF",324711.314967492,4308640.9363905,2804.8577704151,-0.919927137471066,14.7149237551347,22.7087306976318,13.9363636363636,4,"Soil","Triploid","M","Quaternary deposit",0.545300006866455,105,134,283,0.530700027942657,104,136,282,0.521200001239777,108,134,285,0.537599980831146,100,153,287,0.278565257787704,0.290984004735947,0.347232401371002,0.333440989255905,0.337388217449188,0.354508370161057,0.271363735198975,0.308167457580566,0,0,0,0,0,0,0,0,100.929069519043,127.258270263672,133,113,119.946800231934,130.964538574219,114.964530944824,144.513732910156,29.8618125915527,29.8723850250244,29.8331146240234,29.7587623596191,29.839822769165,29.8527221679688,29.9489688873291,29.82008934021,0.417795062065125
"FXBC",324691.953522782,4308667.65962581,2810.10290170804,-0.899549285047799,11.1105637298903,22.5100803375244,9.59090909090909,2,"Soil","Triploid","F","Quaternary deposit",0.593500018119812,NA,NA,281,0.579800009727478,103,133,279,0.560899972915649,109,129,282,0.587199985980988,103,151,285,0.280028760433197,0.292106866836548,0.34710368514061,0.33442211151123,0.338148653507233,0.353828310966492,0.272505223751068,0.308939546346664,0,0,0,0,0,0,0,0,99.7348098754883,127.516021728516,133,113,119.051109313965,130.367401123047,114.367408752441,143.357055664062,29.8608951568604,29.8714790344238,29.8317451477051,29.7577857971191,29.8390235900879,29.8516139984131,29.9481296539307,29.8190670013428,0.519320666790009
"FYSUQ",321923.353701605,4303839.95960008,3062.36717053914,-0.932063498758076,17.7394800697465,23.6916484832764,25.1090909090909,1,"Soil","Triploid","M","Quaternary deposit",0.542599976062775,100,142,283,0.525300025939941,NA,NA,284,0.488900005817413,106,136,284,0.557500004768372,85,148,280,0.236627519130707,0.232755959033966,0.265019744634628,0.281260132789612,0.279991269111633,0.260315537452698,0.210134595632553,0.230140790343285,0,0,0,0,0,0,0,0,124.232780456543,145.55940246582,156.825622558594,126.242126464844,142.953796386719,154.616394042969,129.55940246582,164.825622558594,29.7408847808838,29.750244140625,29.7373657226562,29.653341293335,29.7354164123535,29.7472267150879,29.8266487121582,29.6980781555176,0.344568222761154
"FYXEJ",323794.2060151,4304662.79812066,3039.45143097785,-0.948079784716706,11.3503697078254,22.4212818145752,31.7727272727273,4,"Talus","Triploid","M","Quaternary deposit",0.549700021743774,104,150,289,0.530499994754791,NA,NA,NA,0.549899995326996,103,146,287,0.547999978065491,105,154,297,0.144659787416458,0.14436936378479,0.149929314851761,0.16780349612236,0.167357534170151,0.153144225478172,0.131255090236664,0.133676946163177,149.755462646484,46,60.1274147033691,91.3788604736328,46.2743911743164,81.9563598632812,82.0815124511719,5,101.167449951172,137.166412353516,138.437606811523,141.967147827148,130.413665771484,138.413665771484,122.907012939453,162.609069824219,29.8182220458984,29.8255767822266,29.8365230560303,29.7264518737793,29.8021488189697,29.8238773345947,29.9068870544434,29.7803039550781,0.556958973407745
"FYZG",329790.169935448,4313241.8854691,3132.58093051019,-0.985515880189399,23.4141897100299,24.8077526092529,23.0181818181818,4,"Talus","Triploid",NA,"Quaternary deposit",0.656700015068054,NA,NA,NA,0.665300011634827,NA,NA,280,0.644400000572205,81,142,273,0.697499990463257,88,148,286,0.295055478811264,0.318277567625046,0.349937677383423,0.350635975599289,0.336740434169769,0.331767231225967,0.280821710824966,0.304487645626068,0,0,0,0,0,0,0,0,103.16658782959,132.338714599609,139.859939575195,125.33317565918,135.987655639648,143.422012329102,120.434349060059,156.083297729492,29.7549743652344,29.7608890533447,29.6769561767578,29.6464176177979,29.7375583648682,29.7071533203125,29.8196258544922,29.6920375823975,0.30575093626976
"GAULT",335391.430695206,4308936.41945524,3035.90747678595,-0.450723835506167,25.9913367839115,21.5436325073242,10.1272727272727,1,"Soil",NA,"M","Quaternary deposit",0.536099970340729,NA,NA,278,0.474999994039536,98,140,278,0.422800004482269,96,132,271,0.532800018787384,88,153,308,0.0913964882493019,0.0850662142038345,0.0921798720955849,0.109411619603634,0.106856815516949,0.0934359356760979,0.0784651190042496,0.0754386186599731,134.333801269531,120.375938415527,116.829986572266,82.4551544189453,110.308570861816,77.4109954833984,269.481384277344,89.479118347168,111.764205932617,122.094589233398,133.25244140625,119.849044799805,130.655822753906,138.486145019531,120.915161132812,141.757308959961,29.8534126281738,29.8641204833984,29.799337387085,29.7509708404541,29.844165802002,29.8314113616943,29.9270935058594,29.811695098877,0.0603537037968636
"GBAI",327094.440799651,4309987.14705494,3017.53075306528,-0.747244700031198,19.5626102433966,22.9407596588135,22.6909090909091,3,"Soil","Triploid","M","Quaternary talus / rock glacier",0.621900022029877,98,144,283,0.604399979114532,102,145,287,0.585799992084503,103,140,284,0.636699974536896,100,145,293,0.147371709346771,0.133338391780853,0.139869943261147,0.163795590400696,0.150840356945992,0.142217352986336,0.116778261959553,0.119838073849678,34.6402626037598,34.8305244445801,24.595588684082,89.6053619384766,39.5213356018066,70.8928604125977,13.9403629302979,86.7007217407227,107.635673522949,132.485168457031,142.944717407227,126.399848937988,132.485168457031,142.948745727539,120.150505065918,153,29.8816719055176,29.8914699554443,29.8387870788574,29.776819229126,29.8664646148682,29.8664741516113,29.9664268493652,29.8400611877441,0.342552155256271
"GBNL",322065.360395733,4303514.67424266,2962.46578926686,-0.839060701939086,22.0360409125067,23.6505584716797,21.8181818181818,3,"Soil","Triploid","M","Quaternary deposit",0.510500013828278,NA,140,NA,0.494800001382828,NA,NA,281,0.453399986028671,96,136,285,0.556699991226196,86,148,285,0.234558969736099,0.231384575366974,0.268414974212646,0.288955122232437,0.285828024148941,0.262984991073608,0.209418028593063,0.231024742126465,0,0,0,0,0,0,0,0,127.7314453125,140.968627929688,156.313354492188,141.723571777344,139.98796081543,152.334350585938,132.36572265625,165.644638061523,29.7501277923584,29.7591743469238,29.7526588439941,29.662769317627,29.7437648773193,29.7569217681885,29.8359622955322,29.7084655761719,0.36175400018692
"GBNZ",322010.004114768,4303639.68317052,3018.68603543672,-0.966892040146579,18.6016160861262,23.433500289917,17.0909090909091,4,"Scree","Triploid","F","Quaternary deposit",0.536099970340729,97,145,289,0.508599996566772,NA,NA,268,0.494700014591217,108,139,283,0.535600006580353,97,152,286,0.238286361098289,0.234854117035866,0.27001166343689,0.289152592420578,0.287092506885529,0.265198528766632,0.212251126766205,0.233632549643517,0,0,0,0,0,0,0,0,123.649673461914,143.020248413086,157.028717041016,135.042327880859,140.324188232422,152.345092773438,130.324829101562,166.33854675293,29.7466678619385,29.7558403015137,29.7468757629395,29.6592407226562,29.740650177002,29.7532844543457,29.8324527740479,29.7045783996582,0.705259561538696
"GCJEZ",323219.155188483,4310970.60088153,2980.54128008683,-0.289152159864608,23.4453252133825,20.8181037902832,28.7818181818182,4,"Talus","Triploid","F","Quaternary deposit",0.608699977397919,106,140,284,0.590200006961823,102,140,282,0.611400008201599,98,139,271,0.590699970722198,107,147,291,0.271325349807739,0.269961625337601,0.299131274223328,0.308843582868576,0.293242871761322,0.290413290262222,0.257348746061325,0.264631003141403,3,5,5,0,2,10,7,9,113.640251159668,143.215148925781,153,144.100173950195,138.799072265625,153,129,161.640258789062,29.7840843200684,29.793737411499,29.7085990905762,29.6712303161621,29.7703437805176,29.7539939880371,29.8780574798584,29.7315216064453,0.351291656494141
"GDAOC01",327890.34757887,4314546.15646102,2995.38691446851,-0.632204171344252,12.2149299624923,21.7784461975098,18.1,1,"Soil","Triploid","M","Igneous intrusive",0.474299997091293,NA,NA,289,0.464199990034103,90,150,282,0.440299987792969,91,144,288,0.53329998254776,74,159,277,0.270301014184952,0.311109811067581,0.362148016691208,0.364898294210434,0.337365388870239,0.333192586898804,0.245917350053787,0.290804952383041,0,0,0,0,0,0,0,0,110.092666625977,133.380172729492,145,122.088081359863,137,147.596588134766,126.19319152832,163.596588134766,29.707799911499,29.71337890625,29.6082916259766,29.5876007080078,29.6920928955078,29.6520080566406,29.7800712585449,29.6443748474121,0.100058645009995
"GHLPC",321221.206841849,4303385.59139931,3037.13862292075,-0.485532162231724,15.7851292563075,21.3916168212891,15.6272727272727,3,"Talus","Diploid","M","Quaternary talus / rock glacier",0.574500024318695,96,146,286,0.591899991035461,92,145,284,0.505599975585938,104,136,289,0.583999991416931,NA,NA,290,0.164204239845276,0.162891149520874,0.208200082182884,0.225218802690506,0.209420055150986,0.186955779790878,0.140309944748878,0.151206970214844,10.0877161026001,10.5438585281372,4.52019882202148,58.5,9.17855072021484,19.1341590881348,41.8147964477539,4.26693058013916,130.532897949219,145,154.566604614258,140.185546875,154.566604614258,153,122.652633666992,169.069183349609,29.7318687438965,29.74196434021,29.720947265625,29.6443271636963,29.7283267974854,29.7366752624512,29.8163146972656,29.6878604888916,0.303289204835892
"GITMZ",330164.116928695,4313657.08728376,3309.82409979775,-0.933825003761018,27.173529857573,24.6937999725342,21.3888888888889,2,"Talus","Triploid","M","Igneous intrusive",0.537199974060059,NA,NA,273,0.535300016403198,79,146,272,0.504199981689453,69,149,268,0.525300025939941,NA,NA,276,0.203312799334526,0.215966954827309,0.241744697093964,0.244841918349266,0.233457580208778,0.224117815494537,0.186097830533981,0.204931646585464,177,26,12,25,42,54,81.1669387817383,5.5,124.599304199219,143.38427734375,151.38427734375,147.232940673828,155.264068603516,159.38427734375,141.768539428711,167.839721679688,29.7094326019287,29.7152309417725,29.6265048980713,29.6014289855957,29.6905403137207,29.653865814209,29.7708930969238,29.6430606842041,0.27903550863266
"GJBOV",330531.909646662,4304764.8227956,2776.23909089691,-0.629813320211346,5.48350001002199,20.6773719787598,14.1636363636364,3,"Talus","Diploid","M","Quaternary deposit",0.373699992895126,90,136,294,0.333700001239777,NA,NA,NA,0.330599993467331,NA,NA,NA,0.367900013923645,NA,NA,NA,0.163464680314064,0.161408573389053,0.185679450631142,0.23753334581852,0.225918143987656,0.194804891943932,0.140234008431435,0.151341885328293,21.7564277648926,32.4931983947754,8.23855590820312,74.6498107910156,172.554382324219,9.11057281494141,97.8012466430664,10.8932476043701,91.9708023071289,113.063758850098,113,97,105,121,97.1043319702148,129,29.9630641937256,29.97021484375,29.9774837493896,29.864200592041,29.9377593994141,29.9576683044434,30.044864654541,29.9374237060547,0.0984765440225601
"GJSO",322038.270741068,4303661.32247739,3018.71006520873,-0.694150041105134,15.4096678465696,22.3041954040527,14.9272727272727,3,"Soil","Triploid","F","Quaternary deposit",0.513400018215179,94,146,272,0.499000012874603,NA,NA,271,0.469399988651276,107,139,279,0.540899991989136,NA,NA,286,0.243695884943008,0.24011866748333,0.274058252573013,0.293269097805023,0.292378544807434,0.270611673593521,0.217418596148491,0.239440098404884,0,0,0,0,0,0,0,0,122.531509399414,143.550643920898,156.460968017578,129.551666259766,140.097686767578,152.316390991211,129.765762329102,165.828186035156,29.7474575042725,29.756591796875,29.7478942871094,29.6599617004395,29.7412986755371,29.7540645599365,29.8333282470703,29.7053985595703,0.599337935447693
"GKBH",329813.983405415,4313260.62563364,3137.91678367498,-0.979655360084675,20.242147832608,24.330005645752,24.5636363636364,4,"Talus","Triploid","M","Quaternary deposit",0.643400013446808,NA,NA,NA,0.648599982261658,94,143,281,0.621800005435944,85,143,275,0.705900013446808,90,150,287,0.29164320230484,0.315172255039215,0.347331464290619,0.347970902919769,0.333778709173203,0.32793989777565,0.276227593421936,0.300354987382889,0,0,0,0,0,0,0,0,104.74600982666,132.394485473633,140.745666503906,128.49201965332,136.506408691406,144.267486572266,120.761085510254,156.873001098633,29.7528133392334,29.7587089538574,29.6744041442871,29.6441707611084,29.7353610992432,29.7046298980713,29.8173713684082,29.6897678375244,0.403070688247681
"GKPW",326988.865748508,4310038.06969013,3003.13900266754,-0.655496944783642,18.4618429584673,22.357120513916,25.4272727272727,3,"Soil",NA,"M","Quaternary talus / rock glacier",0.612399995326996,99,144,282,0.597800016403198,102,145,286,0.567600011825562,104,140,285,0.636799991130829,97,145,292,0.161797255277634,0.146486908197403,0.154249861836433,0.182368442416191,0.168202310800552,0.157265961170197,0.124654941260815,0.130172073841095,26.5813331604004,32.2801704406738,19.3117294311523,98.0039367675781,38.4975242614746,68.22802734375,10.7714824676514,79.6919784545898,109.631546020508,133.984710693359,146.180450439453,131.671234130859,133.984710693359,143.422088623047,120.646835327148,153,29.8776550292969,29.8875675201416,29.8342323303223,29.7727546691895,29.862377166748,29.8622016906738,29.9627685546875,29.8356781005859,0.231016978621483
"GLQX",321943.064665066,4303635.54717495,3022.18566422844,-0.713277994957308,18.4866353198698,23.1755123138428,26.5545454545455,4,"Soil","Triploid","M","Quaternary deposit",0.554899990558624,96,147,277,0.505400002002716,NA,NA,281,0.50330001115799,106,141,284,0.541999995708466,97,155,290,0.23214952647686,0.228819906711578,0.265023440122604,0.283579021692276,0.280274510383606,0.25853967666626,0.206143155694008,0.226573824882507,0,0,0,0,0,0,0,0,124.21199798584,142.996932983398,157.808135986328,139.056060791016,140.198211669922,152.602920532227,130.606002807617,166.602294921875,29.7444515228271,29.753719329834,29.7435817718506,29.6570949554443,29.738733291626,29.7510223388672,29.8301029205322,29.7021732330322,0.464616984128952
"GOPXK",323095.656477723,4304943.60571366,3247.60932282186,-0.954179542535049,23.6755051095046,24.3726425170898,15.8636363636364,5,"Talus","Triploid","M","Sandstone or conglomerate or siltstone",0.578999996185303,NA,NA,285,0.565199971199036,NA,NA,281,0.55620002746582,101,138,276,0.604099988937378,NA,NA,291,0.0900691747665405,0.0852791666984558,0.0842477381229401,0.0911143645644188,0.0838393345475197,0.0824532136321068,0.0862217620015144,0.0808147192001343,152.87629699707,46,16.2058773040771,49.8819274902344,38.350341796875,69.8546524047852,88.2984313964844,5.2474045753479,128.798583984375,152.793960571289,161.008880615234,163.732269287109,150.057083129883,158.061706542969,134.263122558594,174.276626586914,29.7842922210693,29.7926731109619,29.7875480651855,29.6933135986328,29.7723140716553,29.7894096374512,29.8720703125,29.7433624267578,0.641981184482574
"GPDI",327137.94956268,4310033.15278633,3036.01788347575,-0.717592847661831,15.0951311430353,22.3138809204102,23.8636363636364,4,"Soil","Triploid","M","Quaternary talus / rock glacier",0.600899994373322,101,144,289,0.581499993801117,109,143,293,0.577899992465973,107,139,290,0.617999970912933,NA,NA,307,0.146827101707458,0.133217245340347,0.140011727809906,0.163641840219498,0.150917768478394,0.142256915569305,0.116930395364761,0.119910456240177,39.9348373413086,35.7798690795898,28.0532398223877,88.3991317749023,40.1990356445312,72.5170364379883,15.7650747299194,82.657600402832,107.038520812988,131.882827758789,142.005065917969,123.766731262207,131.882827758789,143.47883605957,120.155693054199,153,29.8815097808838,29.8912773132324,29.8382682800293,29.7766075134277,29.8664054870605,29.8661651611328,29.9661750793457,29.8397941589355,0.359492599964142
"GPLWN",325145.057327124,4309188.28903891,2961.11435511022,-0.891497700456364,13.0755000474199,22.6739463806152,19.0727272727273,3,"Soil","Triploid",NA,"Quaternary deposit",0.588500022888184,107,139,283,0.564899981021881,97,145,280,0.578599989414215,104,136,277,0.595300018787384,108,147,297,0.250750988721848,0.24973651766777,0.27321669459343,0.283578991889954,0.284027546644211,0.273638904094696,0.232292398810387,0.256643891334534,0,0,0,0,0,0,0,0,105.474922180176,136.274459838867,133.110260009766,138.203323364258,128.274459838867,137,114.461494445801,142.656112670898,29.8634910583496,29.8745784759521,29.830623626709,29.7593288421631,29.8418121337891,29.8513221740723,29.9515781402588,29.8213768005371,0.48527529835701
